chord_name,chord_notes,chord_root,chord_span,chord_lower_pole,chord_upper_pole,chord_mass_center,tension_note,tension_position,new_span,tension_type
C#m7+5,"C#, E, G##, B",C#,4,G##,C#,C#,D,b2,5,T3
C#m7+5,"C#, E, G##, B",C#,4,G##,C#,C#,A,b6,4,T0
C#m7+5,"C#, E, G##, B",C#,4,G##,C#,C#,E,b3,4,T0
C#m7+5,"C#, E, G##, B",C#,4,G##,C#,C#,B,b7,4,T0
C#m7+5,"C#, E, G##, B",C#,4,G##,C#,C#,F#,4,4,T1
C#m7+5,"C#, E, G##, B",C#,4,G##,C#,C#,C#,R,4,T0
C#m7+5,"C#, E, G##, B",C#,4,G##,C#,C#,G#,5,5,T4
C#m7+5,"C#, E, G##, B",C#,4,G##,C#,C#,D#,2,6,T2
C#m7+5,"C#, E, G##, B",C#,4,G##,C#,C#,A#,6,7,T5
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,Gb,bb1,4,T0
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,Db,bb5,4,T4
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,Ab,bb2,4,T0
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,Eb,bb6,5,T2
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,Bb,bb3,6,T4
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,F,bb7,7,T5
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,C,b4,8,T5
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,G,b1,7,T5
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,D,b5,6,T4
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,A,b2,5,T3
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,E,b6,4,T0
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,B,b3,4,T0
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,F#,b7,4,T0
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,C#,4,4,T1
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,G#,R,4,T0
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,D#,5,5,T4
G#m7+5,"G#, B, D##, F#",G#,4,D##,G#,G#,A#,2,6,T2
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,Gb,bb4,4,T0
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,Db,bb1,4,T0
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,Ab,bb5,4,T4
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,Eb,bb2,4,T0
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,Bb,bb6,5,T2
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,F,bb3,6,T4
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,C,bb7,7,T5
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,G,b4,8,T5
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,D,b1,7,T5
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,A,b5,6,T4
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,E,b2,5,T3
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,B,b6,4,T0
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,F#,b3,4,T0
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,C#,b7,4,T0
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,G#,4,4,T1
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,D#,R,4,T0
D#m7+5,"D#, F#, A##, C#",D#,4,A##,D#,D#,A#,5,5,T4
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,Gb,bbb7,4,T0
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,Db,bb4,4,T0
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,Ab,bb1,4,T0
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,Eb,bb5,4,T4
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,Bb,bb2,4,T0
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,F,bb6,5,T2
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,C,bb3,6,T4
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,G,bb7,7,T5
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,D,b4,8,T5
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,A,b1,7,T5
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,E,b5,6,T4
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,B,b2,5,T3
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,F#,b6,4,T0
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,C#,b3,4,T0
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,G#,b7,4,T0
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,D#,4,4,T1
A#m7+5,"A#, C#, E##, G#",A#,4,E##,A#,A#,A#,R,4,T0
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,Gb,bbb3,5,T4
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,Db,bbb7,4,T0
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,Ab,bb4,4,T0
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,Eb,bb1,4,T0
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,Bb,bb5,4,T4
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,F,bb2,4,T0
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,C,bb6,5,T2
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,G,bb3,6,T4
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,D,bb7,7,T5
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,A,b4,8,T5
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,E,b1,7,T5
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,B,b5,6,T4
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,F#,b2,5,T3
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,C#,b6,4,T0
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,G#,b3,4,T0
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,D#,b7,4,T0
E#m7+5,"E#, G#, B##, D#",E#,4,B##,E#,E#,A#,4,4,T1
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,Gb,bbb6,6,T2
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,Db,bbb3,5,T4
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,Ab,bbb7,4,T0
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,Eb,bb4,4,T0
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,Bb,bb1,4,T0
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,F,bb5,4,T4
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,C,bb2,4,T0
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,G,bb6,5,T2
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,D,bb3,6,T4
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,A,bb7,7,T5
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,E,b4,8,T5
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,B,b1,7,T5
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,F#,b5,6,T4
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,C#,b2,5,T3
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,G#,b6,4,T0
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,D#,b3,4,T0
B#m7+5,"B#, D#, F###, A#",B#,4,F###,B#,B#,A#,b7,4,T0
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,Gb,bbb2,7,T5
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,Db,bbb6,6,T2
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,Ab,bbb3,5,T4
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,Eb,bbb7,4,T0
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,Bb,bb4,4,T0
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,F,bb1,4,T0
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,C,bb5,4,T4
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,G,bb2,4,T0
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,D,bb6,5,T2
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,A,bb3,6,T4
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,E,bb7,7,T5
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,B,b4,8,T5
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,F#,b1,7,T5
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,C#,b5,6,T4
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,G#,b2,5,T3
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,D#,b6,4,T0
F##m7+5,"F##, A#, C###, E#",F##,4,C###,F##,F##,A#,b3,4,T0
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,Gb,#1,8,T4
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,Db,#5,8,T4
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,Ab,#2,8,T0
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,Eb,#6,8,T1
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,Bb,#3,8,T4
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,F,#7,8,T0
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,C,##4,8,T0
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,G,##1,8,T4
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,D,##5,8,T4
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,A,##2,8,T1
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,E,##6,8,T0
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,B,##3,8,T4
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,F#,##7,8,T4
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,C#,###4,8,T3
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,G#,###1,8,T0
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,D#,###5,8,T4
GbbmM7,"Gbb, Bbbb, Dbb, Fb",Gbb,8,"Fb, Bbbb","Dbb, Fb",Dbb,A#,###2,8,T1
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,Gb,#4,8,T1
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,Db,#1,8,T4
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,Ab,#5,8,T4
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,Eb,#2,8,T0
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,Bb,#6,8,T1
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,F,#3,8,T4
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,C,#7,8,T0
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,G,##4,8,T0
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,D,##1,8,T4
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,A,##5,8,T4
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,E,##2,8,T1
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,B,##6,8,T0
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,F#,##3,8,T4
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,C#,##7,8,T4
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,G#,###4,8,T3
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,D#,###1,8,T0
DbbmM7,"Dbb, Fbb, Abb, Cb",Dbb,8,"Cb, Fbb","Abb, Cb",Abb,A#,###5,8,T4
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,Gb,7,8,T0
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,Db,#4,8,T1
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,Ab,#1,8,T4
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,Eb,#5,8,T4
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,Bb,#2,8,T0
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,F,#6,8,T1
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,C,#3,8,T4
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,G,#7,8,T0
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,D,##4,8,T0
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,A,##1,8,T4
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,E,##5,8,T4
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,B,##2,8,T1
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,F#,##6,8,T0
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,C#,##3,8,T4
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,G#,##7,8,T4
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,D#,###4,8,T3
AbbmM7,"Abb, Cbb, Ebb, Gb",Abb,8,"Gb, Cbb","Ebb, Gb",Ebb,A#,###1,8,T0
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,Gb,3,8,T4
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,Db,7,8,T0
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,Ab,#4,8,T1
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,Eb,#1,8,T4
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,Bb,#5,8,T4
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,F,#2,8,T0
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,C,#6,8,T1
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,G,#3,8,T4
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,D,#7,8,T0
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,A,##4,8,T0
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,E,##1,8,T4
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,B,##5,8,T4
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,F#,##2,8,T1
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,C#,##6,8,T0
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,G#,##3,8,T4
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,D#,##7,8,T4
EbbmM7,"Ebb, Gbb, Bbb, Db",Ebb,8,"Db, Gbb","Bbb, Db",Bbb,A#,###4,8,T3
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,Gb,6,8,T1
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,Db,3,8,T4
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,Ab,7,8,T0
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,Eb,#4,8,T1
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,Bb,#1,8,T4
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,F,#5,8,T4
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,C,#2,8,T0
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,G,#6,8,T1
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,D,#3,8,T4
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,A,#7,8,T0
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,E,##4,8,T0
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,B,##1,8,T4
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,F#,##5,8,T4
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,C#,##2,8,T1
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,G#,##6,8,T0
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,D#,##3,8,T4
BbbmM7,"Bbb, Dbb, Fb, Ab",Bbb,8,"Ab, Dbb","Fb, Ab",Fb,A#,##7,8,T4
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,Gb,2,8,T1
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,Db,6,8,T1
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,Ab,3,8,T4
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,Eb,7,8,T0
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,Bb,#4,8,T1
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,F,#1,8,T4
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,C,#5,8,T4
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,G,#2,8,T0
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,D,#6,8,T1
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,A,#3,8,T4
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,E,#7,8,T0
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,B,##4,8,T0
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,F#,##1,8,T4
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,C#,##5,8,T4
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,G#,##2,8,T1
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,D#,##6,8,T0
FbmM7,"Fb, Abb, Cb, Eb",Fb,8,"Eb, Abb","Cb, Eb",Cb,A#,##3,8,T4
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,Gb,5,8,T0
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,Db,2,8,T1
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,Ab,6,8,T1
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,Eb,3,8,T4
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,Bb,7,8,T0
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,F,#4,8,T1
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,C,#1,8,T4
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,G,#5,8,T4
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,D,#2,8,T0
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,A,#6,8,T1
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,E,#3,8,T4
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,B,#7,8,T0
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,F#,##4,8,T0
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,C#,##1,8,T4
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,G#,##5,8,T4
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,D#,##2,8,T1
CbmM7,"Cb, Ebb, Gb, Bb",Cb,8,"Bb, Ebb","Gb, Bb",Gb,A#,##6,8,T0
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,Gb,R,8,T0
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,Db,5,8,T0
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,Ab,2,8,T1
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,Eb,6,8,T1
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,Bb,3,8,T4
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,F,7,8,T0
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,C,#4,8,T1
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,G,#1,8,T4
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,D,#5,8,T4
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,A,#2,8,T0
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,E,#6,8,T1
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,B,#3,8,T4
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,F#,#7,8,T0
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,C#,##4,8,T0
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,G#,##1,8,T4
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,D#,##5,8,T4
GbmM7,"Gb, Bbb, Db, F",Gb,8,"Bbb, F","F, Db",Db,A#,##2,8,T1
DbmM7,"Db, Fb, Ab, C",Db,8,"Fb, C","C, Ab",Ab,Gb,4,8,T1
DbmM7,"Db, Fb, Ab, C",Db,8,"Fb, C","C, Ab",Ab,Db,R,8,T0
DbmM7,"Db, Fb, Ab, C",Db,8,"Fb, C","C, Ab",Ab,Ab,5,8,T0
DbmM7,"Db, Fb, Ab, C",Db,8,"Fb, C","C, Ab",Ab,Eb,2,8,T1
